StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,MTURK_ID,familiar,severity1,severity2,severity3,severity4,severity5,origin1,origin2,origin3,origin4,covidvax1,covidvax2,covidvax3,skep1,skep2,skep3,skep4,vaxeff_1,vaxeff_2,vaxeff_3,vaxeff_4,AC1,xeno1,xeno2,xeno3,xeno4,politics1,politics2,politics3,econ_1,econ_2,econ_3,AC2,Explain,Thoughts,Gender,Age,Ethnicity,Region,State,Rural,newshours,SocialIssues_1,FiscalIssues_1,FINAL_AC,Q81_First Click,Q81_Last Click,Q81_Page Submit,Q81_Click Count
4/17/20 17:20,4/17/20 17:39,0,174.24.191.40,100,1185,1,4/17/20 17:39,R_ZJiB0ZFYthKO93z,,,,,35.30760193,-79.39520264,anonymous,EN,1,A1AYFPD1RFW8P5,4,1,3,1,2,1,3,4,4,3,3,2,3,3,3,3,2,2,3,2,2,1,2,5,3,5,2,2,2,3,2,3,1,"I have listened to countless hours of covid-19 information. I have varied my sources quite a bit as well. There are still a lot of ""unknowns"" about the virus, but I do feel that I am fairly well informed. I felt confident about my answers on the survey. The only area I don't know too much about is where the virus originated.",See my last comment,2,67,1,3,NC,4,8,3,4,1,6.777,9.944,10.953,2
4/17/20 17:32,4/17/20 17:40,0,172.245.184.192,100,478,1,4/17/20 17:40,R_2zjpM2MODoWtrWd,,,,,37.75100708,-97.8219986,anonymous,EN,1,A33ACJE7G5LWNF,3,3,3,6,3,2,6,3,5,6,4,5,2,6,6,3,3,4,3,6,3,0,6,7,5,6,5,6,3,5,5,2,1,no,no,1,39,1,3,usa,4,5,5,5,0,9.134,19.849,24.597,5
4/17/20 16:46,4/17/20 17:40,0,72.90.77.63,100,3242,1,4/17/20 17:40,R_2Bxt17YvWQHlAS3,,,,,43.14930725,-76.2220993,anonymous,EN,1,A2868HFLIU4V0C,5,2,6,2,2,2,4,3,4,4,2,2,2,5,5,3,3,3,3,2,3,1,2,2,2,2,2,2,2,2,2,6,1,"I have been hesitant to get vaccines myself and also to have them administered to my daughter, however I know that they have a lot of benefits and I feel they are necessary to keep people healthy and safe from deadly diseases.","No comments, thank you!",2,36,1,4,NY,5,5,3,3,1,4.979,4.979,5.904,1
4/17/20 17:25,4/17/20 17:41,0,64.201.85.254,100,953,1,4/17/20 17:41,R_3r2Ey31G8Xdw8PA,,,,,40.13859558,-79.34449768,anonymous,EN,1,A1H5Q9HRH4RPZU,4,1,3,2,1,3,3,4,4,2,3,1,4,4,3,3,3,4,3,2,3,1,4,4,4,5,2,2,3,4,5,3,1,"I trust the government and CDC to a point, I don't have any reason to believe they are lying about covid.",thanks,1,37,1,4,Pennsylvania,4,7,3,5,1,2.915,2.915,7.594,1
4/17/20 17:29,4/17/20 17:41,0,74.79.209.255,100,753,1,4/17/20 17:41,R_wTLRW1NEoZLcVUd,,,,,42.92849731,-76.55909729,anonymous,EN,1,A314XJY8V1YL12,4,2,3,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,2,1,2,1,"I live in NY state and we are the hardest hit state in the US. I don't like working at home, I don't like social distancing, I don't like wearing a face mask in public, but I do it because we need to stop the spread of this virus. Many people will contract the virus and recover after a few weeks. Many people won't and they will die. I believe the virus is a threat and whatever we need to do to save lives, we need to do it. We need the economy re-opened, but we need healthy workers to staff places. ",no comments,2,48,1,4,New York,4,18,3,4,1,5.972,10.478,11.268,4
4/17/20 17:35,4/17/20 17:42,0,75.51.219.132,100,431,1,4/17/20 17:42,R_301ZzOusu8snurF,,,,,32.77870178,-96.82170105,anonymous,EN,1,AEBPLRRXRLDY6,4,7,1,1,1,1,4,4,4,6,4,1,1,4,5,3,3,4,4,4,1,1,4,4,4,4,3,4,4,4,4,4,1,I JUST ANSWERED BASED ON MY THOUGHTS AND IDEA ABOUT COVID-19.,NO COMMENTS,2,26,1,3,CAROLINA,5,7,5,5,1,9.704,17.621,19.336,2
4/17/20 17:27,4/17/20 17:43,0,158.101.5.139,100,996,1,4/17/20 17:43,R_PNacgTMfhNhYqdj,,,,,37.75100708,-97.8219986,anonymous,EN,1,A2WO4RNI1BOP25,5,7,3,2,2,1,4,3,3,2,4,1,2,2,5,3,4,3,5,4,3,1,5,1,7,5,3,1,4,5,1,3,1,I was everyday read and watch a COVID-19  news's. So i was choose this answers. ,none,2,23,1,2,Illinois,5,15,2,1,1,5.425,41.142,42.745,4
4/17/20 17:34,4/17/20 17:44,0,45.3.164.62,100,590,1,4/17/20 17:44,R_3DezxPYkDQYluqr,,,,,28.26939392,-81.47419739,anonymous,EN,1,AOLUCAS86LX38,1,3,3,6,2,5,5,2,6,3,6,5,2,5,6,5,3,5,6,4,3,1,6,4,7,5,3,2,2,5,6,2,1,i chose the response honestly .,this survive is knowledgeable,1,27,1,2,NEW YORK,5,3,5,5,1,5.562,5.562,17.411,1
4/17/20 17:38,4/17/20 17:44,0,72.180.1.45,100,387,1,4/17/20 17:44,R_tKyyfdROqEKC9tn,,,,,33.01759338,-96.99259949,anonymous,EN,1,A1721FMJBGZVYE,3,7,5,1,1,2,3,4,4,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,4,5,1,1,6,3,2,1,"I believe that the coronavirus is very bad and can spread extremely easily. We should do everything we can to slow the spread, but also be mindful of opening the economy sooner rather than later to put people back to work. ",none,1,38,1,3,texas,5,6,7,7,1,3.631,3.631,7.237,1
4/17/20 17:33,4/17/20 17:45,0,207.188.178.118,100,690,1,4/17/20 17:45,R_26gJOB2j8Hl4iSn,,,,,47.60920715,-122.3314056,anonymous,EN,1,A12DNOBDOWBU11,5,7,1,6,5,2,6,1,7,5,7,7,2,7,7,3,2,1,7,5,2,0,7,6,6,5,6,7,2,6,7,1,1,also question for all respense to me understand,good,1,43,2,1,IL,4,20,7,6,1,13.58,117.704,119.222,8
4/17/20 17:38,4/17/20 17:45,0,108.220.20.222,100,434,1,4/17/20 17:45,R_WD0xYcBre1AraFj,,,,,31.80450439,-105.9661026,anonymous,EN,1,A1O67YS3DU0ZHX,5,1,2,1,1,1,4,4,4,3,4,1,1,4,3,3,2,2,4,1,1,1,1,5,7,1,5,1,1,1,1,1,1,"I've heard that the coronavirus may have come out of a lab, and heard that the WHO knew about the virus and dangers of it, and didn't act accordingly.",,2,37,6,3,TX,5,8,4,3,1,6.077,6.077,8.193,1
4/17/20 17:41,4/17/20 17:46,0,174.69.144.248,100,297,1,4/17/20 17:46,R_3qySQYsLnJb4dp7,,,,,30.47200012,-91.25409698,anonymous,EN,1,A3JE7KOBY3G4CJ,5,7,1,6,7,2,6,1,6,7,6,7,2,6,7,2,1,2,6,7,1,1,6,7,7,6,7,7,2,7,7,2,1,i have chosen correct answer.,good,1,43,1,2,Texas,4,21,6,6,1,20.678,20.678,22.953,1
4/17/20 17:39,4/17/20 17:48,0,146.115.221.21,100,526,1,4/17/20 17:48,R_3iBURFv3wjJyUs2,,,,,40.59500122,-75.52890015,anonymous,EN,1,A2BI1LCI8G7H0B,5,5,5,1,1,3,2,6,7,2,1,1,3,2,1,3,1,5,2,1,1,1,6,5,6,3,1,1,1,1,1,1,1,I answered the way I did because I am very well informed about COVID-19 and have done extensive research on COVID-19 as well. I chose the responses I did because they were honest and I trust the information I find to be truthful and from credible sources.,none,2,24,1,4,Pennsylvania,5,9,2,5,1,11.065,11.065,12.442,1
4/17/20 17:45,4/17/20 17:49,0,172.58.139.38,100,239,1,4/17/20 17:49,R_12rLnHGgl9UXW5U,,,,,41.89860535,-87.73799896,anonymous,EN,1,AGRKG3YT3KMD8,5,1,5,1,1,3,2,2,2,1,1,1,1,7,3,4,4,1,2,1,1,1,1,4,4,4,5,1,1,1,1,2,1,I answered in ways that were intuitive and also based on the information I've read about the situation.,no,1,34,1,2,Ohio,5,5,4,3,1,2.744,2.744,5.875,1
4/17/20 17:38,4/17/20 17:50,0,24.231.182.145,100,723,1,4/17/20 17:50,R_3gL4gbgoJRT7lE8,,,,,43.6381073,-84.20290375,anonymous,EN,1,A2V8BIUL76PGHF,4,7,4,5,6,2,4,3,7,5,4,6,2,5,4,3,1,3,3,7,2,1,5,7,7,6,6,4,3,7,6,3,1,The corona virus spreading all over the world and that become more trouble to human and that is defeat the economy,nice survey,2,28,1,2,TX,5,40,7,2,1,18.474,18.474,20.019,1
4/17/20 17:48,4/17/20 17:52,0,23.127.212.243,100,277,1,4/17/20 17:52,R_NUNviSbYbYo4BOx,,,,,36.03219604,-79.8588028,anonymous,EN,1,A3HE7G3O3OST51,4,1,7,1,1,6,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,7,1,1,5,1,6,1,"I think that it is important that when we take into consideration the COVID19 pandemic and the worldwide response to it, we must remember that there are people who have died needlessly, whose families are shattered by the medical costs associated with their deaths, and whose legacy will be pain and rabid fear-mongering. 
I answer from the perspective of an educated, scientific person who sees both sides of the issue, both economic and personal. ",,1,24,1,3,NC,5,7,1,1,1,3.148,3.148,6.366,1
4/17/20 17:51,4/17/20 17:55,0,162.251.236.4,100,208,1,4/17/20 17:55,R_3P6N03Sff5WnzZa,,,,,37.75100708,-97.8219986,anonymous,EN,1,A1U8VXESVQPZFJ,3,4,2,3,3,3,4,4,4,4,5,3,3,4,4,3,3,3,5,5,3,1,3,5,5,4,5,5,4,5,5,3,1,COVID-19 itself is serious but the mass hysteria it caused is more serious.,N/A,2,23,4,1,Hawaii,5,2,5,6,1,4.91,4.91,6.061,1
4/17/20 17:51,4/17/20 17:57,0,207.244.89.106,100,391,1,4/17/20 17:57,R_9AeHhrb9wX3ZZtf,,,,,38.95219421,-77.02529907,anonymous,EN,1,A36JOP57WZ4G52,4,7,2,3,3,2,3,3,3,3,3,5,3,3,3,3,3,3,5,5,3,1,5,5,3,3,3,5,3,5,5,3,1,neutral ,,1,40,2,1,ca,5,40,1,1,1,4.913,4.913,6.265,1
4/17/20 17:51,4/17/20 17:58,0,73.71.30.223,100,401,1,4/17/20 17:58,R_338vVTivUqJbcwQ,,,,,37.79060364,-122.2411957,anonymous,EN,1,A2OPYRV3GLAPS1,3,1,5,2,2,1,1,1,2,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,3,2,2,2,1,5,1,"I thought both about my own opinions, but in some cases I also thought about what the people who created the survey are trying to test for, and what my friends or people who I respect might think.",Nope!,1,31,1,1,California,5,7,3,3,1,10.172,13.851,16.402,6
4/17/20 17:51,4/17/20 17:58,0,73.32.0.173,100,386,1,4/17/20 17:58,R_3e4RJCYifIF7YwF,,,,,29.78689575,-95.17590332,anonymous,EN,1,A3NGDNN139ED2K,4,5,2,6,7,1,6,3,7,6,7,5,2,6,6,3,3,2,5,5,1,1,5,7,6,6,6,5,2,6,4,3,1,The is very important in life.,Nothing,1,32,2,1,CA,4,,7,6,1,18.195,18.195,22.663,1
4/17/20 17:53,4/17/20 17:59,0,71.214.75.222,100,374,1,4/17/20 17:59,R_1mkgpNG6l764P30,,,,,28.71150208,-81.5134964,anonymous,EN,1,A11WCFPJSR5VZP,4,7,3,1,2,2,1,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,1,4,5,4,6,2,1,1,2,4,1,There are many politicians that are trying to open up the economy too soon.  They are willing to put the public at more risk just so they lose less money.,,2,31,1,3,Florida,5,10,2,2,1,3.566,6.253,6.703,2
4/17/20 17:56,4/17/20 18:00,0,45.24.80.136,100,264,1,4/17/20 18:00,R_2D5G2wItZmAb4Z5,,,,,41.72650146,-87.55930328,anonymous,EN,1,AFKYO1HML5XAP,4,7,1,1,1,1,7,7,7,1,7,5,1,4,4,4,4,4,4,4,4,0,4,4,4,4,1,1,7,4,4,4,1,It's mostly what I have researched and things that I heard an,No comment,1,26,2,2,Illinois,5,15,4,4,1,1.001,5.314,5.6,5
4/17/20 17:50,4/17/20 18:01,0,68.35.229.206,100,644,1,4/17/20 18:01,R_3kGudATZXuN4GRE,,,,,30.49079895,-84.31580353,anonymous,EN,1,A3MCGKRH5KEZR8,4,5,4,2,6,4,6,4,5,3,4,6,5,7,7,4,2,4,2,3,3,1,4,6,5,6,3,5,6,6,4,3,1,i just answered what i thought was best,,1,23,1,3,Florida,5,1,2,2,1,33.416,33.416,77.379,1
4/17/20 17:06,4/17/20 18:03,0,173.56.254.130,100,3455,1,4/17/20 18:03,R_PH7vUQZotONDBRL,,,,,40.66270447,-73.9138031,anonymous,EN,1,ACWVQAC6C178A,3,4,1,1,1,1,4,6,5,1,6,2,4,7,2,1,1,4,7,4,5,1,4,1,4,4,7,5,2,4,1,1,1,"I answered the way i did because i feel like whichever govt wether its Chons or USA did not inform us well and early enough to prevent more deaths
",no,2,25,2,4,NYC,4,0,1,1,1,3.482,8.977,10.041,2
4/17/20 16:48,4/17/20 18:03,0,184.97.137.54,100,4505,1,4/17/20 18:03,R_3xDLwxivHvziI7f,,,,,41.26060486,-96.16609955,anonymous,EN,1,A1NMCSVPHOTPYG,2,1,6,3,3,2,1,1,1,3,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,2,4,4,1,1,2,3,1,"I answered the way that I did based upon my understanding of the information that is available to me at this time.  

A few of my answers were also made slightly more emphatic as a result of the bias which I perceived  in the wording of those particular few questions.",,1,34,1,2,NE,4,1,3,3,1,2.959,2.959,6.876,1
4/17/20 17:07,4/17/20 18:08,0,174.109.110.193,100,3654,1,4/17/20 18:08,R_TjXyLQ3aH2Oujeh,,,,,36.02290344,-78.9464035,anonymous,EN,1,A1E235KE3CSO7H,4,1,4,1,1,1,4,6,7,4,6,4,4,4,3,4,4,5,4,4,4,1,1,2,4,1,2,1,1,1,1,2,1,"I answered from the knowledge that I have, knowing that some things I do not have enough information to have an opinion. Apparently, the WHO knew of the pandemic and was complicit in its cover-up and the CDC has some conflicts of interest. This is not good. Vaccines are something I question but am not against. I think we just need more information about long and short term side effects. ",Good luck with your research.,2,63,1,3,North Carolina,5,7,1,5,1,16.19,16.19,17.416,1
4/17/20 18:05,4/17/20 18:12,0,75.133.151.125,100,434,1,4/17/20 18:12,R_1gAA5e5dE6iIwSY,,,,,37.84979248,-90.4885025,anonymous,EN,1,A1PNYLOKED8FWF,5,2,2,2,2,1,2,4,4,2,5,1,3,3,2,3,2,2,4,2,3,1,2,4,1,3,2,2,1,3,2,2,1,"I answered some questions about the origin of the virus that way because it is not confirmed where the virus came from. There is only a lot of speculation and ideas so far, with people leaning towards it coming from bats originally. I answered other questions based on how I feel or what I know. It is hard to explain in detail.",No,1,32,1,2,Missouri,4,15,2,1,1,7.78,7.78,8.708,1
4/17/20 18:04,4/17/20 18:13,0,76.176.187.179,100,527,1,4/17/20 18:13,R_2c5HyYau9MzXptZ,,,,,33.10620117,-117.2947006,anonymous,EN,1,A3VDG4N48AVYGQ,3,3,5,2,2,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,4,1,3,1,1,2,1,1,1,I think the virus is a threat  and we should listen to the CDC and WHO>,no,1,34,1,1,California,5,40,2,2,1,10.058,10.058,11.612,1
4/17/20 18:06,4/17/20 18:13,0,216.144.173.82,100,406,1,4/17/20 18:13,R_2EbFRl0VoHL8Lst,,,,,41.22079468,-75.77359772,anonymous,EN,1,A34XRCL0UTFRFD,3,6,1,5,6,1,4,1,6,5,6,4,1,7,6,2,4,1,5,4,2,1,4,2,5,3,5,4,2,2,4,5,1,this questions are about the nowadays going on the one virus that is covid so that will make me the provide ourself,the study is very important to all ,1,49,1,4,california,4,56,3,4,0,10.455,10.455,12.208,1
4/17/20 18:17,4/17/20 18:20,0,71.194.65.213,100,208,1,4/17/20 18:20,R_3Dx5PJu0udeXnpv,,,,,41.85020447,-87.67359924,anonymous,EN,1,A3E7TFNJS9CGQ0,4,5,2,5,6,1,3,2,5,5,5,7,5,3,5,3,3,2,4,5,4,1,6,4,4,6,4,5,2,6,5,4,1,Nice,Good,2,47,1,3,Iowa,5,2,6,6,0,2.663,2.663,5.892,1
4/17/20 18:00,4/17/20 18:30,0,23.226.130.232,100,1757,1,4/17/20 18:30,R_2uIqu4s2Qyfx2tK,,,,,40.78759766,-74.05999756,anonymous,EN,1,A1ZDMDTPML1C6W,4,4,4,4,2,5,2,6,1,1,3,3,4,2,4,2,2,5,6,4,3,1,7,5,5,6,5,1,3,6,7,2,1,I know very well about COVID-19. So i answer the questions correctly.,,2,28,1,3,New Jersey,5,4,6,6,1,27.122,41.573,42.99,2
4/17/20 18:26,4/17/20 18:31,0,50.123.68.242,100,302,1,4/17/20 18:31,R_1FbKQ7GmQZ7ygYP,,,,,48.05889893,-122.1578979,anonymous,EN,1,AAHOPJAJU4986,4,2,5,5,4,2,3,4,5,2,5,3,6,3,4,2,6,2,5,3,4,1,6,5,4,2,4,2,2,2,3,2,1,the covid is nowadays very spread to all places because we want to read it,the study what we go to currently the type up,1,68,1,3,washington,4,56,3,4,1,4.175,4.175,6.487,1
4/17/20 19:55,4/17/20 20:03,0,103.60.14.90,100,488,1,4/17/20 20:03,R_tFgXxmw8HHH5zRD,,,,,40.97549438,-73.69090271,anonymous,EN,1,AVCABJUW2OF1A,4,2,3,5,6,5,5,5,2,6,3,6,3,5,6,2,5,3,6,6,2,1,6,3,5,2,2,3,2,3,5,2,1,GOOD,GOOD,1,23,1,3,CALIFORNIA,5,42,3,5,0,1.156,1.156,6.4,1
4/17/20 17:30,4/17/20 23:27,0,74.101.53.83,100,21367,1,4/17/20 23:27,R_8jZD9RODQsXAzdL,,,,,40.61860657,-73.92720032,anonymous,EN,1,A90G0G4SJ26BM,5,2,6,2,2,2,4,6,4,4,4,2,4,2,4,3,2,4,5,2,2,1,4,4,4,4,2,2,2,4,4,2,1,I have mixed feelings about this. I feel like there is always more happening then what you see on tv so I take everything with a grain of salt.,no,1,32,6,4,NY,5,7,4,4,1,29.353,55.718,56.886,4
4/17/20 16:43,4/18/20 7:24,0,50.25.69.85,100,52848,1,4/18/20 7:24,R_117Qpms6HdyRNho,,,,,37.86419678,-82.37409973,anonymous,EN,1,A1GKD3NG1NNHRP,3,1,1,1,1,1,3,4,4,1,1,1,1,2,2,3,3,2,2,1,2,1,2,2,2,2,1,1,1,1,1,3,1,i believe the scientists and not politicians because  trump just wants to continue stealing trillions of our tax dollars and the power he has will keep him out of jail for the many crimes he has committed. he does not care how many people die. he and republicans are immoral criminals,,2,60,1,3,ky,4,3,1,1,1,10.825,10.825,11.759,1
4/17/20 16:43,4/17/20 16:43,0,24.101.212.223,2,3,0,4/24/20 16:43,R_r8yLAs8rPhpGbRf,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:44,4/17/20 16:45,0,65.49.126.76,2,85,0,4/24/20 16:45,R_23fOOcQBPgXBy5J,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:45,4/17/20 16:45,0,184.170.166.82,52,29,0,4/24/20 16:46,R_3EnYpuBMFirp9Cg,,,,,,,anonymous,EN,1,ACXP8KHFX06KR,3,5,3,2,3,1,7,5,7,3,3,7,5,6,5,6,5,5,5,5,6,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,
4/17/20 16:45,4/17/20 16:46,0,73.240.204.110,9,35,0,4/24/20 16:46,R_2U9HRoZPVU7jayX,,,,,,,anonymous,EN,1,A3T8THFPERMABH,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:47,4/17/20 16:48,0,73.14.60.211,29,55,0,4/24/20 16:48,R_3kuGjlsLWlBzlFr,,,,,,,anonymous,EN,1,A210KT620VZTWZ,5,1,5,7,1,1,,,,,1,1,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:47,4/17/20 16:48,0,67.231.74.173,9,48,0,4/24/20 16:48,R_2D5Jfj2QmrSXVVf,,,,,,,anonymous,EN,1,A37PH2VQZ2J4K3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:46,4/17/20 16:48,0,104.35.78.31,2,104,0,4/24/20 16:48,R_qwIGk2IXcdL967v,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:43,4/17/20 16:48,0,73.36.24.254,98,258,0,4/24/20 16:48,R_3L4OTO69EiQvLGX,,,,,,,anonymous,EN,1,A3J2T92V25NJ83,3,2,6,2,2,2,1,2,1,2,1,1,2,3,3,2,2,2,2,2,2,1,1,1,2,1,6,2,2,2,2,2,1,"I strongly disagreed with anything that that felt racist or xenophobic.  I generally trust the scientific community but am distrustful of people as a whole due to the allure of power.  Ultimately, coronavirus is bad, but it is bad because we did not do enough early enough and politicians and scientific leaders are to blame for that.",No,1,21,1,2,Indiana,5,3,2,2,1,3.315,3.315,15.713,1
4/17/20 16:43,4/17/20 16:48,0,47.133.85.79,98,278,0,4/24/20 16:48,R_3haMgF8fiX0aCjF,,,,,,,anonymous,EN,1,A11WUBFLUXXF4Y,5,2,6,2,4,2,2,4,4,2,1,1,1,2,2,2,6,2,4,1,2,1,4,2,2,4,7,2,6,4,4,4,1,I've been following virus developments from the beginning and these answers show where I stand on it today.  My opinions might change as more info is available.,no,1,45,1,3,NC,4,10,4,4,1,4.785,8.15,10.444,3
4/17/20 16:43,4/17/20 16:48,0,69.76.135.165,98,283,0,4/24/20 16:48,R_3e4tS82oTe8OJR7,,,,,,,anonymous,EN,1,A3NFGEUZAH9V5G,4,6,3,2,2,3,6,2,2,2,2,2,2,2,2,2,2,2,6,6,2,1,2,2,2,6,2,2,2,6,3,6,1,I chose the way I did because the threat of corona is very real.,,1,34,1,2,Kansas,5,10,6,6,1,11.661,11.661,12.998,1
4/17/20 16:43,4/17/20 16:49,0,158.101.21.178,98,330,0,4/24/20 16:49,R_2TH6GhRGmkYC39z,,,,,,,anonymous,EN,1,A72SSDOR313HL,4,5,3,5,7,3,7,2,5,6,6,4,2,7,6,2,2,1,6,6,3,1,5,6,6,7,4,5,2,7,6,2,1,my answer the question proparly the question read and answer,nothing,2,22,1,2,california,4,45,4,5,0,5.862,17.401,19.569,4
4/17/20 16:49,4/17/20 16:50,0,47.28.230.149,5,25,0,4/24/20 16:50,R_3mb4avTzQBSISyX,,,,,,,anonymous,EN,1,A2ER0EVZ7E1Z8G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:48,4/17/20 16:50,0,47.136.90.9,29,97,0,4/24/20 16:50,R_1gk0CTT4GFq11cp,,,,,,,anonymous,EN,1,A3RPZKLUI6YUNE,4,6,2,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,6,5,1,0,,,,,,,,,,,,,,,,
4/17/20 16:50,4/17/20 16:50,0,23.111.188.5,9,22,0,4/24/20 16:50,R_2D6r8QBtsnRACQC,,,,,,,anonymous,EN,1,A320BT7PLIQVZT,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:50,4/17/20 16:51,0,67.184.7.88,9,18,0,4/24/20 16:51,R_4Z55AnZezTHTr0J,,,,,,,anonymous,EN,1,A25L985XCNESXE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:44,4/17/20 16:50,0,91.207.175.45,71,377,0,4/24/20 16:51,R_2CvOixCqurEiWh0,,,,,,,anonymous,EN,1,AQFSXL1AVBVXX,4,6,3,5,5,2,6,2,5,5,2,1,6,5,5,2,3,2,5,6,3,1,6,5,5,6,6,6,2,5,6,2,1,,,,,,,,,,,,,,,,
4/17/20 16:49,4/17/20 16:50,0,96.250.110.153,50,81,0,4/24/20 16:51,R_zYh568UQoRpPrDX,,,,,,,anonymous,EN,1,AMQGOTPBRWYSF,5,4,1,6,4,1,3,1,5,6,5,6,6,7,6,3,5,1,5,6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:45,4/17/20 16:50,0,107.10.173.164,98,310,0,4/24/20 16:51,R_4PjAz008AjcDYT7,,,,,,,anonymous,EN,1,AIL7AUHB1IVAW,5,3,1,1,1,2,3,5,6,1,3,1,3,2,1,2,2,3,5,3,2,1,1,5,4,7,2,1,6,5,1,5,1,I have been following the news of Covid-19 closely and contracted it about 4 weeks ago - it's awful and I completely believe that it was released by China. I am extremely upset by the people who aren't taking social distancing seriously - as a small business owner I more than anyone want the bans to be lifted but not at the risk of others' health!,N/A,2,24,1,3,Kentucky,5,2,6,6,1,13.714,13.714,15.576,1
4/17/20 16:44,4/17/20 16:50,0,181.215.68.86,36,373,0,4/24/20 16:51,R_2whvCiBRynIhVTc,,,,,,,anonymous,EN,1,A7E4LLXBYTVGD,4,6,1,6,6,1,,,,,7,6,2,6,7,2,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:48,4/17/20 16:52,0,107.206.56.231,98,249,0,4/24/20 16:52,R_5dKDNVw83VFORcl,,,,,,,anonymous,EN,1,A1XV4FNRXLG7FB,3,4,5,4,4,5,4,4,5,3,4,5,5,5,4,3,5,3,4,5,4,0,4,4,4,3,3,5,4,5,5,5,0,from living where i live i feel like my responses are typical of anyone in my situation ,i just hope the virus lets up,1,24,6,2,illinois,5,24,4,4,1,0.502,7.161,8.64,5
4/17/20 16:45,4/17/20 16:51,0,184.167.47.194,98,385,0,4/24/20 16:52,R_OxRG43vHnAbfTUd,,,,,,,anonymous,EN,1,ALCSNULDVTDFF,3,6,1,6,7,2,7,2,5,6,6,5,3,5,6,2,3,1,6,6,3,1,6,5,5,6,5,6,1,5,5,2,1,i will understand the question,very interesting,2,28,1,1,wyoming,4,35,5,6,1,3.793,3.793,6.716,1
4/17/20 16:51,4/17/20 16:52,0,68.100.174.128,71,27,0,4/24/20 16:52,R_12tiRg091BCOA8X,,,,,,,anonymous,EN,1,55,1,1,7,3,1,2,7,6,2,7,7,1,7,7,2,6,7,1,2,1,6,0,3,3,1,6,1,1,1,7,1,7,0,,,,,,,,,,,,,,,,
4/17/20 16:51,4/17/20 16:52,0,50.83.131.79,2,87,0,4/24/20 16:52,R_3eb69RlzXL5fSh9,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/20 16:51,4/17/20 16:52,0,24.20.124.0,75,64,0,4/24/20 16:53,R_2DMSL3gC5VSVxUg,,,,,,,anonymous,EN,1,hgh,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,1,g,,,,,,,,,,,,,,,
4/17/20 16:46,4/17/20 16:52,0,45.4.197.141,98,386,0,4/24/20 16:53,R_2PvCAtRCye5P7OQ,,,,,,,anonymous,EN,1,AFA888ME14ICF,4,7,2,7,6,2,7,2,7,5,6,5,1,6,7,2,3,1,6,6,3,1,5,6,6,7,5,6,2,6,5,1,1,good,no,1,29,1,4,NEW YORK,5,8,5,5,0,19.601,19.601,24.213,1
4/17/20 16:46,4/17/20 16:53,0,68.50.202.99,98,375,0,4/24/20 16:53,R_2w0pMdCFdiws1Dx,,,,,,,anonymous,EN,1,A2H9OBMV3DKV99,3,4,3,6,5,2,5,2,6,5,6,6,4,5,4,3,2,3,4,6,3,1,5,5,5,6,6,5,2,6,5,3,1,The aware of corona,good,2,47,1,3,Indiana ,5,,6,6,1,2.468,14.307,16.238,4
